Reference,review_block,source_raw,label_from_local,label_until_local,label_from_utc,label_until_utc,suggested_mov_type,mov_type,label_quality,review_notes,duration_s,windows,samples,feet_min,motion_score_mean,motion_score_min,motion_score_max,acc_std_mean,gyro_std_mean,low_threshold,high_threshold
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:29:55,2026-02-18 11:30:19,2026-02-18T10:29:55Z,2026-02-18T10:30:19Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,24.0,24,4488,2,25.06461261522065,23.224683005024268,27.218467243057006,0.8570955677118337,118.93241088743696,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:30:20,2026-02-18 11:30:45,2026-02-18T10:30:20Z,2026-02-18T10:30:45Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,25.0,25,4713,2,24.882430133778904,21.248804666480304,27.28630337931707,0.8516358443002381,117.91185963715557,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:30:47,2026-02-18 11:31:11,2026-02-18T10:30:47Z,2026-02-18T10:31:11Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,24.0,24,4501,2,24.76785461895783,20.80733438722916,27.79785454657702,0.8482367829338274,117.2546026331621,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:31:12,2026-02-18 11:31:37,2026-02-18T10:31:12Z,2026-02-18T10:31:37Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,25.0,25,4674,2,24.66353216598304,21.716140512399434,27.71417186243411,0.8419037469162182,118.10047742393388,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:31:38,2026-02-18 11:32:02,2026-02-18T10:31:38Z,2026-02-18T10:32:02Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,24.0,24,4481,2,24.51593845971189,21.837636711929377,28.224363427232944,0.8380691345102114,117.01117868509003,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:32:04,2026-02-18 11:32:30,2026-02-18T10:32:04Z,2026-02-18T10:32:30Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,26.0,26,4694,2,23.738754756452856,20.90243310221248,26.114149689284723,0.8036111536187798,117.63837923149912,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:32:31,2026-02-18 11:32:56,2026-02-18T10:32:31Z,2026-02-18T10:32:56Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,25.0,25,4639,2,24.751084861526202,20.408951886237965,27.33457862701607,0.8437092486285124,118.95592514355886,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:32:57,2026-02-18 11:33:23,2026-02-18T10:32:57Z,2026-02-18T10:33:23Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,26.0,26,4803,2,24.657215833095247,20.621258378084228,27.749713175038025,0.8428331712016793,117.56611256591788,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:35:05,2026-02-18 11:35:15,2026-02-18T10:35:05Z,2026-02-18T10:35:15Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,1731,2,0.0,0.0,0.0,0.0035714850198338235,2.3510864702093075,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:35:51,2026-02-18 11:37:20,2026-02-18T10:35:51Z,2026-02-18T10:37:20Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,89.0,89,15543,2,0.0,0.0,0.0,0.004085252425343814,0.7771137671453895,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:37:32,2026-02-18 11:38:18,2026-02-18T10:37:32Z,2026-02-18T10:38:18Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,46.0,46,8518,2,0.0,0.0,0.0,0.006757955741932187,0.971651558253062,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:38:56,2026-02-18 11:39:11,2026-02-18T10:38:56Z,2026-02-18T10:39:11Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,15.0,15,2619,2,0.0,0.0,0.0,0.008312551100819998,2.837146131429455,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:39:28,2026-02-18 11:39:41,2026-02-18T10:39:28Z,2026-02-18T10:39:41Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,2469,2,0.0,0.0,0.0,0.0022585406407043722,1.4836246215152782,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:39:44,2026-02-18 11:40:02,2026-02-18T10:39:44Z,2026-02-18T10:40:02Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,18.0,18,3390,2,0.0,0.0,0.0,0.0050585762850873075,2.7579371205029086,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:40:07,2026-02-18 11:40:28,2026-02-18T10:40:07Z,2026-02-18T10:40:28Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,21.0,21,3976,2,0.0,0.0,0.0,0.004545183667929498,2.989825780819475,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:40:29,2026-02-18 11:41:00,2026-02-18T10:40:29Z,2026-02-18T10:41:00Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,31.0,31,5678,2,0.0,0.0,0.0,0.0018825424019763143,1.8780014884113345,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:41:02,2026-02-18 11:41:34,2026-02-18T10:41:02Z,2026-02-18T10:41:34Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,32.0,32,5521,2,0.0,0.0,0.0,0.0014625057740702324,1.1318366740705588,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:41:35,2026-02-18 11:42:01,2026-02-18T10:41:35Z,2026-02-18T10:42:01Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,26.0,26,4698,2,0.0,0.0,0.0,0.002815535517649566,1.2766787061610574,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:42:10,2026-02-18 11:43:30,2026-02-18T10:42:10Z,2026-02-18T10:43:30Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,80.0,80,14480,2,0.0,0.0,0.0,0.0009279489884172718,0.7789601249574105,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:43:31,2026-02-18 11:44:55,2026-02-18T10:43:31Z,2026-02-18T10:44:55Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,84.0,84,14857,2,0.0,0.0,0.0,0.002264790699292512,0.8675695212991071,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:45:00,2026-02-18 11:45:15,2026-02-18T10:45:00Z,2026-02-18T10:45:15Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,15.0,15,2705,2,0.0,0.0,0.0,0.003695366317919007,1.6048681965944402,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:45:21,2026-02-18 11:45:38,2026-02-18T10:45:21Z,2026-02-18T10:45:38Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,17.0,17,3174,2,0.0,0.0,0.0,0.003966405266239506,1.3444827071180907,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:48:10,2026-02-18 11:48:26,2026-02-18T10:48:10Z,2026-02-18T10:48:26Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,16.0,16,3011,2,21.540318452849533,20.024947533424346,23.396160437073945,0.7248161605849692,111.08200816487513,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:48:37,2026-02-18 11:49:03,2026-02-18T10:48:37Z,2026-02-18T10:49:03Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,26.0,26,4694,2,21.649083839551814,20.21719636972679,23.93787316585081,0.7308696631005412,110.44509063975245,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0001_2026_02_18_112011_2026_02_18_115011_raw.parquet,2026-02-18 11:49:40,2026-02-18 11:50:11,2026-02-18T10:49:40Z,2026-02-18T10:50:11Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,31.0,31,5390,2,0.0,0.0,0.0,0.0030083890908344656,0.6640250375586197,0.0,19.937428825401447
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:41:29,2026-02-20 09:42:03,2026-02-20T08:41:29Z,2026-02-20T08:42:03Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,34.0,34,6499,2,140.61897964631385,1.8020464564805154,365.4271406276866,0.2764594998135026,50.64142958890702,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:42:04,2026-02-20 09:42:21,2026-02-20T08:42:04Z,2026-02-20T08:42:21Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,17.0,17,3245,2,133.3148858464577,4.6516061148267775,324.238804023532,0.2539982417517738,49.194533804912524,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:44:12,2026-02-20 09:44:22,2026-02-20T08:44:12Z,2026-02-20T08:44:22Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,1932,2,0.0,0.0,0.0,0.0009040741064825327,0.1490754316420848,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:46:57,2026-02-20 09:47:08,2026-02-20T08:46:57Z,2026-02-20T08:47:08Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,2081,2,0.003983776278388789,0.0,0.03028382127747501,0.0011402356494549285,0.11462143196798621,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:47:13,2026-02-20 09:47:24,2026-02-20T08:47:13Z,2026-02-20T08:47:24Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,2103,2,31.557405255210494,2.118203899843624,90.48386914845398,0.047950185550209336,14.223168125569531,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:47:52,2026-02-20 09:48:44,2026-02-20T08:47:52Z,2026-02-20T08:48:44Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,52.0,52,9917,2,148.81822128479874,2.852034263538165,347.8347402176845,0.27087019905946924,56.5198274651942,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:49:03,2026-02-20 09:49:15,2026-02-20T08:49:03Z,2026-02-20T08:49:15Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,2319,2,10.66730165146401,2.1312607786087985,29.62880022067729,0.015567984534347162,5.679099600766715,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:49:46,2026-02-20 09:50:03,2026-02-20T08:49:46Z,2026-02-20T08:50:03Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,17.0,17,3253,2,9.208127899919944,1.8625951579377267,19.59218603587223,0.016727929729190752,4.609280011117118,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:50:31,2026-02-20 09:50:53,2026-02-20T08:50:31Z,2026-02-20T08:50:53Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,22.0,22,4207,2,118.80988464346386,4.753818085731867,326.5314005770364,0.21264433113822437,45.85834654763028,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:53:44,2026-02-20 09:53:55,2026-02-20T08:53:44Z,2026-02-20T08:53:55Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,2104,2,0.0,0.0,0.0,1.1866305146607348e-06,0.1255974563259503,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:53:56,2026-02-20 09:54:06,2026-02-20T08:53:56Z,2026-02-20T08:54:06Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,1932,2,0.0,0.0,0.0,0.0,0.00411834133841627,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:54:07,2026-02-20 09:54:21,2026-02-20T08:54:07Z,2026-02-20T08:54:21Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,14.0,14,2679,2,0.0,0.0,0.0,0.0006420322010784636,0.09533231346620104,0.0384997894638779,1.6144869167979783
IECHUG029-9,IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030,salidas_test/new_influx_labeling_batch/raw_blocks/IECHUG029_9_block0002_2026_02_20_094030_2026_02_20_101030_raw.parquet,2026-02-20 09:59:57,2026-02-20 10:00:08,2026-02-20T08:59:57Z,2026-02-20T09:00:08Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,2071,2,0.001188889703820227,0.0,0.013077786742022496,0.0003743134002810157,0.19997435834302799,0.0384997894638779,1.6144869167979783
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:48:00,2026-05-20 11:49:03,2026-05-20T09:48:00Z,2026-05-20T09:49:03Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,63.0,63,6231,2,109.06867159880854,21.061276040844593,234.5573560046555,0.13679058450067924,82.5549884817376,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:49:05,2026-05-20 11:49:31,2026-05-20T09:49:05Z,2026-05-20T09:49:31Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,26.0,26,2557,2,44.806623504649636,17.54906979050805,79.83437833938838,0.05588048266947364,35.81533426404451,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:49:47,2026-05-20 11:49:57,2026-05-20T09:49:47Z,2026-05-20T09:49:57Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,979,2,55.56213145094141,24.550854117969347,90.59231266265014,0.07489079123656152,38.650628323318394,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:50:47,2026-05-20 11:51:07,2026-05-20T09:50:47Z,2026-05-20T09:51:07Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,20.0,20,1940,2,118.4944464096955,22.70296560181324,175.104009638077,0.1837375569069441,57.36597823475226,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:51:38,2026-05-20 11:52:00,2026-05-20T09:51:38Z,2026-05-20T09:52:00Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,22.0,22,2163,2,93.92000992111693,15.251103928853436,150.41172615891725,0.1354103738031348,55.384314606890705,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:53:40,2026-05-20 11:53:50,2026-05-20T09:53:40Z,2026-05-20T09:53:50Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,982,2,0.0,0.0,0.0,0.0001792776307275052,0.4425873230319648,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:54:05,2026-05-20 11:54:18,2026-05-20T09:54:05Z,2026-05-20T09:54:18Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1266,2,0.09206862352721967,0.0,0.13593408286976244,0.000926239943118425,0.5662453162553575,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:55:47,2026-05-20 11:55:59,2026-05-20T09:55:47Z,2026-05-20T09:55:59Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1179,2,0.005892715069485923,0.0,0.07071258083383107,0.00010790043852638194,0.5184175618861141,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:56:00,2026-05-20 11:56:15,2026-05-20T09:56:00Z,2026-05-20T09:56:15Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,15.0,15,1488,2,0.0075691330269488395,0.0,0.05389263525310797,0.0003950603464399384,0.32220310481008857,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 11:59:03,2026-05-20 11:59:14,2026-05-20T09:59:03Z,2026-05-20T09:59:14Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,1033,2,0.004605799854806801,0.0,0.050663798402874806,0.0001525907696833855,0.36810133655858124,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0001_2026_05_20_114734_2026_05_20_121734_raw.parquet,2026-05-20 12:00:44,2026-05-20 12:01:06,2026-05-20T10:00:44Z,2026-05-20T10:01:06Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,22.0,22,2164,2,106.04863890116926,24.429579621306857,210.7976866792027,0.13988064096624953,73.91412262561252,0.1764592640098495,15.143704965093251
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 08:58:55,2026-05-30 08:59:38,2026-05-30T06:58:55Z,2026-05-30T06:59:38Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,43.0,43,4269,2,49.46721053863413,14.406661867063157,62.004964601777516,0.2626830474366014,68.88103342857234,0.0,5.594827355563095
