reference,time_center,mov_type,target,block_id,nearest_transition_distance_s
AEMDHUG060-70,2026-04-28 10:53:06+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:07+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:08+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:09+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:10+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:14+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:15+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:16+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:17+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:22+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:23+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:24+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:25+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:29+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:30+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:33+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:34+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:41+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:42+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:53:43+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:53:43.020000+00:00,walking,1,511,0.98
AEMDHUG060-70,2026-04-28 10:53:44+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:53:44.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:53:45+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:53:45.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:53:46+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:53:46.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:53:47+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:53:47.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:53:48+00:00,not_walking,0,511,0.98
AEMDHUG060-70,2026-04-28 10:54:01+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:01.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:02+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:02.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:03+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:03.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:04+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:04.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:05+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:05.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:06+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:06.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:07+00:00,not_walking,0,511,0.98
AEMDHUG060-70,2026-04-28 10:54:34+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:34.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:35+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:35.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:36+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:36.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:37+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:37.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:38+00:00,not_walking,0,511,0.02
AEMDHUG060-70,2026-04-28 10:54:38.020000+00:00,walking,1,511,0.02
AEMDHUG060-70,2026-04-28 10:54:41+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:54:42+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:54:43+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:54:46+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:54:47+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:54:48+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:54:49+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:54:50+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:54:52+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:54:53+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:54:54+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:54:55+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:54:56+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:54:57+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:54:58+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:54:59+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:00+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:03+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:04+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:05+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:06+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:09+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:10+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:12+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:13+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:14+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:15+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:16+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:17+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:18+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:19+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:20+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:21+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:24+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:25+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:31+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-28 10:55:32+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:40+00:00,walking,1,511,1.0
AEMDHUG060-70,2026-04-28 10:55:41+00:00,not_walking,0,511,1.0
AEMDHUG060-70,2026-04-29 15:22:13.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:14.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:15.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:18.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:19.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:20.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:23.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:24.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:25.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:33.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:34.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:35.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:36.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:43.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:44.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:45.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:46.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:47.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:48.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:49.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:50.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:22:51.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:52.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:22:53.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:01.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:02.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:23:03.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:21.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:22.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:23:23.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:32.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:33.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:23:34.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:42.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:43.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:23:44.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:48.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:23:49.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:23:50.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:00.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:01.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:02.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:05.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:06.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:07.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:08.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:09.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:10.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:17.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:18.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:19.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:25.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:26.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:27.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:34.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:35.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:36.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:37.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:39.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:40.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:41.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:43.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:44.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:45.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:51.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:24:52.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:24:53.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:25:04.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:25:05.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:25:06.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:25:08.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:25:09.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:25:10.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:25:46.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:25:47.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:25:48.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:25:49.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:25:50.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:25:51.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:25:58.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:25:59.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:26:00.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:07.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:08.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:26:09.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:15.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:16.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:26:17.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:24.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:25.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:26:26.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:41.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:42.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:26:43.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:26:44.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:49.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:50.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:26:51.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:58.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:26:59.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:27:00.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:27:24.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:27:25.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:27:26.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:27:40.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:27:41.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:27:42.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:27:49.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:27:50.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:27:51.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:28:00.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:28:01.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:28:02.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:28:14.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:28:15.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:28:16.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:28:25.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:28:26.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:28:27.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:28:28.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:28:38.010000+00:00,walking,1,516,1.0
AEMDHUG060-70,2026-04-29 15:28:39.010000+00:00,not_walking,0,516,1.0
AEMDHUG060-70,2026-04-29 15:28:40.010000+00:00,walking,1,516,1.0
AGCHUG064-10,2026-05-05 08:39:56.170000+00:00,walking,1,519,4.84
AGCHUG064-10,2026-05-05 08:40:01.010000+00:00,not_walking,0,519,4.84
AGCHUG064-10,2026-05-05 09:52:29.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:30.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:31.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:32.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:36.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:37.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:39.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:40.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:41.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:42.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:44.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:45.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:46.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:47.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:49.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:50.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:51.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:52.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:53.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:54.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:55.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:56.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:52:57.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:52:58.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:53:02.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:53:03.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:53:04.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:53:05.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:53:07.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:53:08.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:53:11.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:53:12.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:53:13.170000+00:00,not_walking,0,565,1.0
AGCHUG064-10,2026-05-05 09:53:14.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:53:17.170000+00:00,walking,1,565,1.0
AGCHUG064-10,2026-05-05 09:53:18.170000+00:00,not_walking,0,565,1.0
AMGHUG014-3,2026-05-03 22:14:22.010000+00:00,not_walking,0,576,1.0
AMGHUG014-3,2026-05-03 22:14:23.010000+00:00,walking,1,576,1.0
AMGHUG014-3,2026-05-03 22:14:32.010000+00:00,walking,1,576,4.0
AMGHUG014-3,2026-05-03 22:14:36.010000+00:00,not_walking,0,576,4.0
AMGHUG014-3,2026-05-03 22:14:40.010000+00:00,not_walking,0,576,2.0
AMGHUG014-3,2026-05-03 22:14:42.010000+00:00,walking,1,576,2.0
AMGHUG014-3,2026-05-03 22:15:01.010000+00:00,not_walking,0,577,2.0
AMGHUG014-3,2026-05-03 22:15:03.010000+00:00,walking,1,577,2.0
JOM250427-105,2025-04-27 06:16:25.580000+00:00,not_walking,0,601,2.0
JOM250427-105,2025-04-27 06:16:27.580000+00:00,walking,1,601,2.0
JOM250427-105,2025-04-27 06:16:41.580000+00:00,walking,1,601,4.0
JOM250427-105,2025-04-27 06:16:45.580000+00:00,not_walking,0,601,4.0
JOM250427-105,2025-04-27 06:33:08.010000+00:00,not_walking,0,623,3.0
JOM250427-105,2025-04-27 06:33:11.010000+00:00,walking,1,623,3.0
JOM250427-105,2025-04-27 06:40:26+00:00,not_walking,0,633,1.0
JOM250427-105,2025-04-27 06:40:27+00:00,walking,1,633,1.0
JOM250429-103,2025-04-29 17:33:21.460000+00:00,not_walking,0,649,3.0
JOM250429-103,2025-04-29 17:33:24.460000+00:00,walking,1,649,3.0
JOM250429-103,2025-04-29 17:39:58.460000+00:00,not_walking,0,660,3.55
JOM250429-103,2025-04-29 17:40:02.010000+00:00,walking,1,660,3.55
JOM250429-103,2025-04-29 17:40:21.010000+00:00,not_walking,0,661,1.0
JOM250429-103,2025-04-29 17:40:22.010000+00:00,walking,1,661,1.0
JOM250429-103,2025-04-29 17:53:28.010000+00:00,walking,1,671,1.0
JOM250429-103,2025-04-29 17:53:29.010000+00:00,not_walking,0,671,1.0
TABUENCA01-45,2024-04-25 14:15:17.020000+00:00,walking,1,678,1.0
TABUENCA01-45,2024-04-25 14:15:18.020000+00:00,not_walking,0,678,1.0
TABUENCA01-45,2024-04-25 14:15:27.020000+00:00,not_walking,0,678,2.0
TABUENCA01-45,2024-04-25 14:15:29.020000+00:00,walking,1,678,2.0
TABUENCA01-45,2024-04-25 14:17:30.020000+00:00,walking,1,678,2.0
TABUENCA01-45,2024-04-25 14:17:32.020000+00:00,not_walking,0,678,2.0
TABUENCA01-45,2024-04-25 14:17:42.020000+00:00,not_walking,0,678,1.0
TABUENCA01-45,2024-04-25 14:17:43.020000+00:00,walking,1,678,1.0
TABUENCA01-45,2024-04-25 14:20:19.020000+00:00,walking,1,678,2.0
TABUENCA01-45,2024-04-25 14:20:21.020000+00:00,not_walking,0,678,2.0
TABUENCA01-45,2024-04-25 14:20:33.020000+00:00,not_walking,0,678,1.0
TABUENCA01-45,2024-04-25 14:20:34.020000+00:00,walking,1,678,1.0
TABUENCA01-45,2024-04-25 14:21:53.020000+00:00,walking,1,678,2.0
TABUENCA01-45,2024-04-25 14:21:55.020000+00:00,not_walking,0,678,2.0
TABUENCA01-45,2024-04-25 14:22:45.020000+00:00,not_walking,0,678,2.0
TABUENCA01-45,2024-04-25 14:22:47.020000+00:00,walking,1,678,2.0
TABUENCA01-45,2024-04-25 14:23:59.020000+00:00,walking,1,678,2.0
TABUENCA01-45,2024-04-25 14:24:01.020000+00:00,not_walking,0,678,2.0
TABUENCA01-45,2024-04-25 14:24:34.020000+00:00,not_walking,0,678,2.0
TABUENCA01-45,2024-04-25 14:24:36.020000+00:00,walking,1,678,2.0
TABUENCA01-45,2024-04-25 14:39:21.020000+00:00,walking,1,679,1.0
TABUENCA01-45,2024-04-25 14:39:22.020000+00:00,not_walking,0,679,1.0
TABUENCA01-45,2024-04-25 14:39:31.020000+00:00,not_walking,0,679,1.0
TABUENCA01-45,2024-04-25 14:39:32.020000+00:00,walking,1,679,1.0
TABUENCA01-45,2024-04-25 14:41:33.020000+00:00,walking,1,679,1.0
TABUENCA01-45,2024-04-25 14:41:34.020000+00:00,not_walking,0,679,1.0
TABUENCA01-45,2024-04-25 14:42:00.020000+00:00,not_walking,0,679,2.0
TABUENCA01-45,2024-04-25 14:42:02.020000+00:00,walking,1,679,2.0
TABUENCA01-45,2024-04-25 14:44:39.020000+00:00,walking,1,679,1.0
TABUENCA01-45,2024-04-25 14:44:40.020000+00:00,not_walking,0,679,1.0
TABUENCA01-45,2024-04-25 14:45:12.020000+00:00,not_walking,0,679,2.0
TABUENCA01-45,2024-04-25 14:45:14.020000+00:00,walking,1,679,2.0
TABUENCA01-45,2024-04-25 14:46:44.020000+00:00,walking,1,679,1.0
TABUENCA01-45,2024-04-25 14:46:45.020000+00:00,not_walking,0,679,1.0
TABUENCA01-45,2024-04-25 14:47:03.020000+00:00,not_walking,0,679,2.0
TABUENCA01-45,2024-04-25 14:47:05.020000+00:00,walking,1,679,2.0
TABUENCA01-45,2024-04-25 14:48:18.020000+00:00,walking,1,679,1.0
TABUENCA01-45,2024-04-25 14:48:19.020000+00:00,not_walking,0,679,1.0
TABUENCA01-45,2024-04-25 14:48:36.020000+00:00,not_walking,0,679,1.0
TABUENCA01-45,2024-04-25 14:48:37.020000+00:00,walking,1,679,1.0
TABUENCA01-45,2024-04-25 14:49:33.020000+00:00,walking,1,679,1.0
TABUENCA01-45,2024-04-25 14:49:34.020000+00:00,not_walking,0,679,1.0
VCLHUG026-16,2026-02-10 08:54:30.330000+00:00,not_walking,0,681,1.0
VCLHUG026-16,2026-02-10 08:54:31.330000+00:00,walking,1,681,1.0
VCLHUG026-16,2026-02-10 08:54:38.330000+00:00,walking,1,681,2.0
VCLHUG026-16,2026-02-10 08:54:40.330000+00:00,not_walking,0,681,2.0
VCLHUG026-16,2026-02-10 08:54:46.330000+00:00,not_walking,0,681,2.0
VCLHUG026-16,2026-02-10 08:54:48.330000+00:00,walking,1,681,2.0
VCLHUG026-16,2026-02-10 09:14:30+00:00,walking,1,703,4.0
VCLHUG026-16,2026-02-10 09:14:34+00:00,not_walking,0,703,4.0
VLGHUG049-29,2026-04-14 09:27:48.900000+00:00,not_walking,0,731,3.0
VLGHUG049-29,2026-04-14 09:27:51.900000+00:00,walking,1,731,3.0
VLGHUG049-29,2026-04-14 09:28:45.900000+00:00,walking,1,733,2.0
VLGHUG049-29,2026-04-14 09:28:47.900000+00:00,not_walking,0,733,2.0
VLGHUG049-29,2026-04-14 09:30:13.010000+00:00,walking,1,738,3.0
VLGHUG049-29,2026-04-14 09:30:16.010000+00:00,not_walking,0,738,3.0
VLGHUG049-29,2026-04-14 09:48:30+00:00,walking,1,751,2.0
